pincode,state,countryCode
"=""670694""",KERALA,IN
"=""670701""",KERALA,IN
"=""670702""",KERALA,IN
"=""670703""",KERALA,IN
"=""670704""",KERALA,IN
"=""670705""",KERALA,IN
"=""670706""",KERALA,IN
"=""670708""",KERALA,IN
"=""670721""",KERALA,IN
"=""670731""",KERALA,IN
"=""670741""",KERALA,IN
"=""671121""",KERALA,IN
"=""671122""",KERALA,IN
"=""671123""",KERALA,IN
"=""671124""",KERALA,IN
"=""671310""",KERALA,IN
"=""671311""",KERALA,IN
"=""671312""",KERALA,IN
"=""671313""",KERALA,IN
"=""671314""",KERALA,IN
"=""671315""",KERALA,IN
"=""671316""",KERALA,IN
"=""671317""",KERALA,IN
"=""671318""",KERALA,IN
"=""671319""",KERALA,IN
"=""671320""",KERALA,IN
"=""671321""",KERALA,IN
"=""671322""",KERALA,IN
"=""671323""",KERALA,IN
"=""671324""",KERALA,IN
"=""671325""",KERALA,IN
"=""671326""",KERALA,IN
"=""671348""",KERALA,IN
"=""671351""",KERALA,IN
"=""671531""",KERALA,IN
"=""671532""",KERALA,IN
"=""671533""",KERALA,IN
"=""671534""",KERALA,IN
"=""671541""",KERALA,IN
"=""671542""",KERALA,IN
"=""671543""",KERALA,IN
"=""671551""",KERALA,IN
"=""671552""",KERALA,IN
"=""673001""",KERALA,IN
"=""673002""",KERALA,IN
"=""673003""",KERALA,IN
"=""673004""",KERALA,IN
"=""673005""",KERALA,IN
"=""673006""",KERALA,IN
"=""673007""",KERALA,IN
"=""673008""",KERALA,IN
"=""673009""",KERALA,IN
"=""673010""",KERALA,IN
"=""673011""",KERALA,IN
"=""673012""",KERALA,IN
"=""673014""",KERALA,IN
"=""673015""",KERALA,IN
"=""673016""",KERALA,IN
"=""673017""",KERALA,IN
"=""673018""",KERALA,IN
"=""673019""",KERALA,IN
"=""673020""",KERALA,IN
"=""673021""",KERALA,IN
"=""673027""",KERALA,IN
"=""673028""",KERALA,IN
"=""673029""",KERALA,IN
"=""673032""",KERALA,IN
"=""673051""",KERALA,IN
"=""673101""",KERALA,IN
"=""673102""",KERALA,IN
"=""673103""",KERALA,IN
"=""673104""",KERALA,IN
"=""673105""",KERALA,IN
"=""673106""",KERALA,IN
"=""673121""",KERALA,IN
"=""673122""",KERALA,IN
"=""673123""",KERALA,IN
"=""673124""",KERALA,IN
"=""673301""",KERALA,IN
"=""673302""",KERALA,IN
"=""673303""",KERALA,IN
"=""673304""",KERALA,IN
"=""673305""",KERALA,IN
"=""673306""",KERALA,IN
"=""673307""",KERALA,IN
"=""673308""",KERALA,IN
"=""673309""",KERALA,IN
"=""673310""",PUDUCHERRY,IN
"=""673311""",KERALA,IN
"=""673312""",KERALA,IN
"=""673313""",KERALA,IN
"=""673314""",KERALA,IN
"=""673315""",KERALA,IN
"=""673316""",KERALA,IN
"=""673317""",KERALA,IN
"=""673323""",KERALA,IN
"=""673328""",KERALA,IN
"=""673501""",KERALA,IN
"=""673502""",KERALA,IN
"=""673503""",KERALA,IN
"=""673504""",KERALA,IN
"=""673505""",KERALA,IN
"=""673506""",KERALA,IN
"=""673507""",KERALA,IN
"=""673508""",KERALA,IN
"=""673509""",KERALA,IN
"=""673513""",KERALA,IN
"=""673517""",KERALA,IN
"=""673521""",KERALA,IN
"=""673522""",KERALA,IN
"=""673523""",KERALA,IN
"=""673524""",KERALA,IN
"=""673525""",KERALA,IN
"=""673526""",KERALA,IN
"=""673527""",KERALA,IN
"=""673528""",KERALA,IN
"=""673529""",KERALA,IN
"=""673541""",KERALA,IN
"=""673542""",KERALA,IN
"=""673570""",KERALA,IN
"=""673571""",KERALA,IN
"=""673572""",KERALA,IN
"=""673573""",KERALA,IN
"=""673574""",KERALA,IN
"=""673575""",KERALA,IN
"=""673576""",KERALA,IN
"=""673577""",KERALA,IN
"=""673579""",KERALA,IN
"=""673580""",KERALA,IN
"=""673581""",KERALA,IN
"=""673582""",KERALA,IN
"=""673585""",KERALA,IN
"=""673586""",KERALA,IN
"=""673591""",KERALA,IN
"=""673592""",KERALA,IN
"=""673593""",KERALA,IN
"=""673595""",KERALA,IN
"=""673596""",KERALA,IN
"=""673601""",KERALA,IN
"=""673602""",KERALA,IN
"=""673603""",KERALA,IN
"=""673604""",KERALA,IN
"=""673611""",KERALA,IN
"=""673612""",KERALA,IN
"=""673613""",KERALA,IN
"=""673614""",KERALA,IN
"=""673616""",KERALA,IN
"=""673620""",KERALA,IN
"=""673631""",KERALA,IN
"=""673632""",KERALA,IN
"=""673633""",KERALA,IN
"=""673634""",KERALA,IN
"=""673635""",KERALA,IN
"=""673636""",KERALA,IN
"=""673637""",KERALA,IN
"=""673638""",KERALA,IN
"=""673639""",KERALA,IN
"=""673640""",KERALA,IN
"=""673641""",KERALA,IN
"=""673642""",KERALA,IN
"=""673645""",KERALA,IN
"=""673647""",KERALA,IN
"=""673655""",KERALA,IN
"=""673661""",KERALA,IN
"=""676101""",KERALA,IN
"=""676102""",KERALA,IN
"=""676103""",KERALA,IN
"=""676104""",KERALA,IN
"=""676105""",KERALA,IN
"=""676106""",KERALA,IN
"=""676107""",KERALA,IN
"=""676108""",KERALA,IN
"=""676109""",KERALA,IN
"=""676121""",KERALA,IN
"=""676122""",KERALA,IN
"=""676123""",KERALA,IN
"=""676301""",KERALA,IN
"=""676302""",KERALA,IN
"=""676303""",KERALA,IN
"=""676304""",KERALA,IN
"=""676305""",KERALA,IN
"=""676306""",KERALA,IN
"=""676307""",KERALA,IN
"=""676309""",KERALA,IN
"=""676311""",KERALA,IN
"=""676312""",KERALA,IN
"=""676317""",KERALA,IN
"=""676319""",KERALA,IN
"=""676320""",KERALA,IN
"=""676501""",KERALA,IN
"=""676502""",KERALA,IN
"=""676503""",KERALA,IN
"=""676504""",KERALA,IN
"=""676505""",KERALA,IN
"=""676506""",KERALA,IN
"=""676507""",KERALA,IN
"=""676508""",KERALA,IN
"=""676509""",KERALA,IN
"=""676510""",KERALA,IN
"=""676517""",KERALA,IN
"=""676519""",KERALA,IN
"=""676521""",KERALA,IN
"=""676522""",KERALA,IN
"=""676523""",KERALA,IN
"=""676525""",KERALA,IN
"=""676528""",KERALA,IN
"=""676541""",KERALA,IN
"=""676542""",KERALA,IN
"=""676551""",KERALA,IN
"=""676552""",KERALA,IN
"=""676553""",KERALA,IN
"=""676561""",KERALA,IN
"=""676562""",KERALA,IN
"=""678001""",KERALA,IN
"=""678002""",KERALA,IN
"=""678003""",KERALA,IN
"=""678004""",KERALA,IN
"=""678005""",KERALA,IN
"=""678006""",KERALA,IN
"=""678007""",KERALA,IN
"=""678008""",KERALA,IN
"=""678009""",KERALA,IN
"=""678010""",KERALA,IN
"=""678011""",KERALA,IN
"=""678012""",KERALA,IN
"=""678013""",KERALA,IN
"=""678014""",KERALA,IN
"=""678051""",KERALA,IN
"=""678101""",KERALA,IN
"=""678102""",KERALA,IN
"=""678103""",KERALA,IN
"=""678104""",KERALA,IN
"=""678501""",KERALA,IN
"=""678502""",KERALA,IN
"=""678503""",KERALA,IN
"=""678504""",KERALA,IN
"=""678505""",KERALA,IN
"=""678506""",KERALA,IN
"=""678507""",KERALA,IN
"=""678508""",KERALA,IN
"=""678510""",KERALA,IN
"=""678512""",KERALA,IN
"=""678531""",KERALA,IN
"=""678532""",KERALA,IN
"=""678533""",KERALA,IN
"=""678534""",KERALA,IN
"=""678541""",KERALA,IN
"=""678542""",KERALA,IN
"=""678543""",KERALA,IN
"=""678544""",KERALA,IN
"=""678545""",KERALA,IN
"=""678546""",KERALA,IN
"=""678551""",KERALA,IN
"=""678552""",KERALA,IN
"=""678553""",KERALA,IN
"=""678554""",KERALA,IN
"=""678555""",KERALA,IN
"=""678556""",KERALA,IN
"=""678557""",KERALA,IN
"=""678571""",KERALA,IN
"=""678572""",KERALA,IN
"=""678573""",KERALA,IN
"=""678574""",KERALA,IN
"=""678581""",KERALA,IN
"=""678582""",KERALA,IN
"=""678583""",KERALA,IN
"=""678591""",KERALA,IN
"=""678592""",KERALA,IN
"=""678593""",KERALA,IN
"=""678594""",KERALA,IN
"=""678595""",KERALA,IN
"=""678596""",KERALA,IN
"=""678597""",KERALA,IN
"=""678598""",KERALA,IN
"=""678601""",KERALA,IN
"=""678611""",KERALA,IN
"=""678612""",KERALA,IN
"=""678613""",KERALA,IN
"=""678621""",KERALA,IN
"=""678622""",KERALA,IN
"=""678623""",KERALA,IN
"=""678624""",KERALA,IN
"=""678631""",KERALA,IN
"=""678632""",KERALA,IN
"=""678633""",KERALA,IN
"=""678641""",KERALA,IN
"=""678642""",KERALA,IN
"=""678651""",KERALA,IN
"=""678661""",KERALA,IN
"=""678671""",KERALA,IN
"=""678681""",KERALA,IN
"=""678682""",KERALA,IN
"=""678683""",KERALA,IN
"=""678684""",KERALA,IN
"=""678685""",KERALA,IN
"=""678686""",KERALA,IN
"=""678687""",KERALA,IN
"=""678688""",KERALA,IN
"=""678701""",KERALA,IN
"=""678702""",KERALA,IN
"=""678703""",KERALA,IN
"=""678704""",KERALA,IN
"=""678705""",KERALA,IN
"=""678706""",KERALA,IN
"=""678721""",KERALA,IN
"=""678722""",KERALA,IN
"=""678731""",KERALA,IN
"=""678732""",KERALA,IN
"=""678762""",KERALA,IN
"=""679101""",KERALA,IN
"=""679102""",KERALA,IN
"=""679103""",KERALA,IN
"=""679104""",KERALA,IN
"=""679105""",KERALA,IN
"=""679106""",KERALA,IN
"=""679121""",KERALA,IN
"=""679122""",KERALA,IN
"=""679123""",KERALA,IN
"=""679301""",KERALA,IN
"=""679302""",KERALA,IN
"=""679303""",KERALA,IN
"=""679304""",KERALA,IN
"=""679305""",KERALA,IN
"=""679306""",KERALA,IN
"=""679307""",KERALA,IN
"=""679308""",KERALA,IN
"=""679309""",KERALA,IN
"=""679313""",KERALA,IN
"=""679321""",KERALA,IN
"=""679322""",KERALA,IN
"=""679323""",KERALA,IN
"=""679324""",KERALA,IN
"=""679325""",KERALA,IN
"=""679326""",KERALA,IN
"=""679327""",KERALA,IN
"=""679328""",KERALA,IN
"=""679329""",KERALA,IN
"=""679330""",KERALA,IN
"=""679331""",KERALA,IN
"=""679332""",KERALA,IN
"=""679333""",KERALA,IN
"=""679334""",KERALA,IN
"=""679335""",KERALA,IN
"=""679336""",KERALA,IN
"=""679337""",KERALA,IN
"=""679338""",KERALA,IN
"=""679339""",KERALA,IN
"=""679340""",KERALA,IN
"=""679341""",KERALA,IN
"=""679357""",KERALA,IN
"=""679501""",KERALA,IN
"=""679502""",KERALA,IN
"=""679503""",KERALA,IN
"=""679504""",KERALA,IN
"=""679505""",KERALA,IN
"=""679506""",KERALA,IN
"=""679511""",KERALA,IN
"=""679512""",KERALA,IN
"=""679513""",KERALA,IN
"=""679514""",KERALA,IN
"=""679515""",KERALA,IN
"=""679516""",KERALA,IN
"=""679521""",KERALA,IN
"=""679522""",KERALA,IN
"=""679523""",KERALA,IN
"=""679531""",KERALA,IN
"=""679532""",KERALA,IN
"=""679533""",KERALA,IN
"=""679534""",KERALA,IN
"=""679535""",KERALA,IN
"=""679536""",KERALA,IN
"=""679551""",KERALA,IN
"=""679552""",KERALA,IN
"=""679553""",KERALA,IN
"=""679554""",KERALA,IN
"=""679561""",KERALA,IN
"=""679562""",KERALA,IN
"=""679563""",KERALA,IN
"=""679564""",KERALA,IN
"=""679571""",KERALA,IN
"=""679572""",KERALA,IN
"=""679573""",KERALA,IN
"=""679574""",KERALA,IN
"=""679575""",KERALA,IN
"=""679576""",KERALA,IN
"=""679577""",KERALA,IN
"=""679578""",KERALA,IN
"=""679579""",KERALA,IN
"=""679580""",KERALA,IN
"=""679581""",KERALA,IN
"=""679582""",KERALA,IN
"=""679583""",KERALA,IN
"=""679584""",KERALA,IN
"=""679585""",KERALA,IN
"=""679586""",KERALA,IN
"=""679587""",KERALA,IN
"=""679591""",KERALA,IN
"=""680001""",KERALA,IN
"=""680002""",KERALA,IN
"=""680003""",KERALA,IN
"=""680004""",KERALA,IN
"=""680005""",KERALA,IN
"=""680006""",KERALA,IN
"=""680007""",KERALA,IN
"=""680008""",KERALA,IN
"=""680009""",KERALA,IN
"=""680010""",KERALA,IN
"=""680011""",KERALA,IN
"=""680012""",KERALA,IN
"=""680013""",KERALA,IN
"=""680014""",KERALA,IN
"=""680020""",KERALA,IN
"=""680021""",KERALA,IN
"=""680022""",KERALA,IN
"=""680026""",KERALA,IN
"=""680027""",KERALA,IN
"=""680028""",KERALA,IN
"=""680051""",KERALA,IN
"=""680101""",KERALA,IN
"=""680102""",KERALA,IN
"=""680103""",KERALA,IN
"=""680104""",KERALA,IN
"=""680121""",KERALA,IN
"=""680122""",KERALA,IN
"=""680123""",KERALA,IN
"=""680125""",KERALA,IN
"=""680301""",KERALA,IN
"=""680302""",KERALA,IN
"=""680303""",KERALA,IN
"=""680304""",KERALA,IN
"=""680305""",KERALA,IN
"=""680306""",KERALA,IN
"=""680307""",KERALA,IN
"=""680308""",KERALA,IN
"=""680309""",KERALA,IN
"=""680310""",KERALA,IN
"=""680311""",KERALA,IN
"=""680312""",KERALA,IN
"=""680317""",KERALA,IN
"=""680501""",KERALA,IN
"=""680502""",KERALA,IN
"=""680503""",KERALA,IN
"=""680504""",KERALA,IN
"=""680505""",KERALA,IN
"=""680506""",KERALA,IN
"=""680507""",KERALA,IN
"=""680508""",KERALA,IN
"=""680509""",KERALA,IN
"=""680510""",KERALA,IN
"=""680511""",KERALA,IN
"=""680512""",KERALA,IN
"=""680513""",KERALA,IN
"=""680514""",KERALA,IN
"=""680515""",KERALA,IN
"=""680516""",KERALA,IN
"=""680517""",KERALA,IN
"=""680518""",KERALA,IN
"=""680519""",KERALA,IN
"=""680520""",KERALA,IN
"=""680521""",KERALA,IN
"=""680522""",KERALA,IN
"=""680523""",KERALA,IN
"=""680524""",KERALA,IN
"=""680541""",KERALA,IN
"=""680542""",KERALA,IN
"=""680543""",KERALA,IN
"=""680544""",KERALA,IN
"=""680545""",KERALA,IN
"=""680546""",KERALA,IN
"=""680551""",KERALA,IN
"=""680552""",KERALA,IN
"=""680553""",KERALA,IN
"=""680555""",KERALA,IN
"=""680561""",KERALA,IN
"=""680562""",KERALA,IN
"=""680563""",KERALA,IN
"=""680564""",KERALA,IN
"=""680565""",KERALA,IN
"=""680566""",KERALA,IN
"=""680567""",KERALA,IN
"=""680568""",KERALA,IN
"=""680569""",KERALA,IN
"=""680570""",KERALA,IN
"=""680571""",KERALA,IN
"=""680581""",KERALA,IN
"=""680582""",KERALA,IN
"=""680583""",KERALA,IN
"=""680584""",KERALA,IN
"=""680585""",KERALA,IN
"=""680586""",KERALA,IN
"=""680587""",KERALA,IN
"=""680588""",KERALA,IN
"=""680589""",KERALA,IN
"=""680590""",KERALA,IN
"=""680591""",KERALA,IN
"=""680594""",KERALA,IN
"=""680596""",KERALA,IN
"=""680601""",KERALA,IN
"=""680602""",KERALA,IN
"=""680604""",KERALA,IN
"=""680611""",KERALA,IN
"=""680612""",KERALA,IN
"=""680613""",KERALA,IN
"=""680614""",KERALA,IN
"=""680615""",KERALA,IN
"=""680616""",KERALA,IN
"=""680617""",KERALA,IN
"=""680618""",KERALA,IN
"=""680619""",KERALA,IN
"=""680620""",KERALA,IN
"=""680623""",KERALA,IN
"=""680631""",KERALA,IN
"=""680641""",KERALA,IN
"=""680642""",KERALA,IN
"=""680651""",KERALA,IN
"=""680652""",KERALA,IN
"=""680653""",KERALA,IN
"=""680654""",KERALA,IN
"=""680655""",KERALA,IN
"=""680656""",KERALA,IN
"=""680661""",KERALA,IN
"=""680662""",KERALA,IN
"=""680663""",KERALA,IN
"=""680664""",KERALA,IN
"=""680665""",KERALA,IN
"=""680666""",KERALA,IN
"=""680667""",KERALA,IN
"=""680668""",KERALA,IN
"=""680669""",KERALA,IN
"=""680670""",KERALA,IN
"=""680671""",KERALA,IN
"=""680681""",KERALA,IN
"=""680682""",KERALA,IN
"=""680683""",KERALA,IN
"=""680684""",KERALA,IN
"=""680685""",KERALA,IN
"=""680686""",KERALA,IN
"=""680687""",KERALA,IN
"=""680688""",KERALA,IN
"=""680689""",KERALA,IN
"=""680691""",KERALA,IN
"=""680697""",KERALA,IN
"=""680699""",KERALA,IN
"=""680701""",KERALA,IN
"=""680702""",KERALA,IN
"=""680703""",KERALA,IN
"=""680711""",KERALA,IN
"=""680712""",KERALA,IN
"=""680721""",KERALA,IN
"=""680722""",KERALA,IN
"=""680724""",KERALA,IN
"=""680731""",KERALA,IN
"=""680732""",KERALA,IN
"=""680733""",KERALA,IN
"=""680734""",KERALA,IN
"=""680741""",KERALA,IN
"=""680751""",KERALA,IN
"=""682001""",KERALA,IN
"=""682002""",KERALA,IN
"=""682003""",KERALA,IN
"=""682004""",KERALA,IN
"=""682005""",KERALA,IN
"=""682006""",KERALA,IN
"=""682007""",KERALA,IN
"=""682008""",KERALA,IN
"=""682009""",KERALA,IN
"=""682010""",KERALA,IN
"=""682011""",KERALA,IN
"=""682012""",KERALA,IN
"=""682013""",KERALA,IN
"=""682015""",KERALA,IN
"=""682016""",KERALA,IN
"=""682017""",KERALA,IN
"=""682018""",KERALA,IN
"=""682019""",KERALA,IN
"=""682020""",KERALA,IN
"=""682021""",KERALA,IN
"=""682022""",KERALA,IN
"=""682023""",KERALA,IN
"=""682024""",KERALA,IN
"=""682025""",KERALA,IN
"=""682026""",KERALA,IN
"=""682027""",KERALA,IN
"=""682028""",KERALA,IN
"=""682029""",KERALA,IN
"=""682030""",KERALA,IN
"=""682031""",KERALA,IN
"=""682032""",KERALA,IN
"=""682033""",KERALA,IN
"=""682034""",KERALA,IN
"=""682035""",KERALA,IN
"=""682036""",KERALA,IN
"=""682037""",KERALA,IN
"=""682038""",KERALA,IN
"=""682039""",KERALA,IN
"=""682040""",KERALA,IN
"=""682041""",KERALA,IN
"=""682042""",KERALA,IN
"=""682050""",KERALA,IN
"=""682051""",KERALA,IN
"=""682052""",KERALA,IN
"=""682301""",KERALA,IN
"=""682302""",KERALA,IN
"=""682303""",KERALA,IN
"=""682304""",KERALA,IN
"=""682305""",KERALA,IN
"=""682306""",KERALA,IN
"=""682307""",KERALA,IN
"=""682308""",KERALA,IN
"=""682309""",KERALA,IN
"=""682310""",KERALA,IN
"=""682311""",KERALA,IN
"=""682312""",KERALA,IN
"=""682313""",KERALA,IN
"=""682314""",KERALA,IN
"=""682315""",KERALA,IN
"=""682316""",KERALA,IN
"=""682317""",KERALA,IN
"=""682501""",KERALA,IN
"=""682502""",KERALA,IN
"=""682503""",KERALA,IN
"=""682504""",KERALA,IN
"=""682505""",KERALA,IN
"=""682506""",KERALA,IN
"=""682507""",KERALA,IN
"=""682508""",KERALA,IN
"=""682509""",KERALA,IN
"=""682511""",KERALA,IN
"=""682551""",LAKSHADWEEP,IN
"=""682552""",LAKSHADWEEP,IN
"=""682553""",LAKSHADWEEP,IN
"=""682554""",LAKSHADWEEP,IN
"=""682555""",LAKSHADWEEP,IN
"=""682556""",LAKSHADWEEP,IN
"=""682557""",LAKSHADWEEP,IN
"=""682558""",LAKSHADWEEP,IN
"=""682559""",LAKSHADWEEP,IN
"=""683101""",KERALA,IN
"=""683102""",KERALA,IN
"=""683104""",KERALA,IN
"=""683105""",KERALA,IN
"=""683106""",KERALA,IN
"=""683108""",KERALA,IN
"=""683110""",KERALA,IN
"=""683111""",KERALA,IN
"=""683112""",KERALA,IN
"=""683501""",KERALA,IN
"=""683502""",KERALA,IN
"=""683503""",KERALA,IN
"=""683511""",KERALA,IN
"=""683512""",KERALA,IN
"=""683513""",KERALA,IN
"=""683514""",KERALA,IN
"=""683515""",KERALA,IN
"=""683516""",KERALA,IN
"=""683517""",KERALA,IN
"=""683518""",KERALA,IN
"=""683519""",KERALA,IN
"=""683520""",KERALA,IN
"=""683521""",KERALA,IN
"=""683522""",KERALA,IN
"=""683541""",KERALA,IN
"=""683542""",KERALA,IN
"=""683543""",KERALA,IN
"=""683544""",KERALA,IN
"=""683545""",KERALA,IN
"=""683546""",KERALA,IN
"=""683547""",KERALA,IN
"=""683548""",KERALA,IN
"=""683549""",KERALA,IN
"=""683550""",KERALA,IN
"=""683556""",KERALA,IN
"=""683561""",KERALA,IN
"=""683562""",KERALA,IN
"=""683563""",KERALA,IN
"=""683565""",KERALA,IN
"=""683571""",KERALA,IN
"=""683572""",KERALA,IN
"=""683573""",KERALA,IN
"=""683574""",KERALA,IN
"=""683575""",KERALA,IN
"=""683576""",KERALA,IN
"=""683577""",KERALA,IN
"=""683578""",KERALA,IN
"=""683579""",KERALA,IN
"=""683580""",KERALA,IN
"=""683581""",KERALA,IN
"=""683585""",KERALA,IN
"=""683587""",KERALA,IN
"=""683589""",KERALA,IN
"=""683594""",KERALA,IN
"=""685501""",KERALA,IN
"=""685503""",KERALA,IN
"=""685505""",KERALA,IN
"=""685507""",KERALA,IN
"=""685508""",KERALA,IN
"=""685509""",KERALA,IN
"=""685511""",KERALA,IN
"=""685512""",KERALA,IN
"=""685514""",KERALA,IN
"=""685515""",KERALA,IN
"=""685531""",KERALA,IN
"=""685532""",KERALA,IN
"=""685533""",KERALA,IN
"=""685535""",KERALA,IN
"=""685551""",KERALA,IN
"=""685552""",KERALA,IN
"=""685553""",KERALA,IN
"=""685554""",KERALA,IN
"=""685561""",KERALA,IN
"=""685562""",KERALA,IN
"=""685563""",KERALA,IN
"=""685565""",KERALA,IN
"=""685566""",KERALA,IN
"=""685571""",KERALA,IN
"=""685581""",KERALA,IN
"=""685582""",KERALA,IN
"=""685583""",KERALA,IN
"=""685584""",KERALA,IN
"=""685585""",KERALA,IN
"=""685586""",KERALA,IN
"=""685587""",KERALA,IN
"=""685588""",KERALA,IN
"=""685589""",KERALA,IN
"=""685590""",KERALA,IN
"=""685591""",KERALA,IN
"=""685595""",KERALA,IN
"=""685601""",KERALA,IN
"=""685602""",KERALA,IN
"=""685603""",KERALA,IN
"=""685604""",KERALA,IN
"=""685605""",KERALA,IN
"=""685606""",KERALA,IN
"=""685607""",KERALA,IN
"=""685608""",KERALA,IN
"=""685609""",KERALA,IN
"=""685612""",KERALA,IN
"=""685613""",KERALA,IN
"=""685614""",KERALA,IN
"=""685615""",KERALA,IN
"=""685616""",KERALA,IN
"=""685618""",KERALA,IN
"=""685619""",KERALA,IN
"=""685620""",KERALA,IN
"=""686001""",KERALA,IN
"=""686002""",KERALA,IN
"=""686003""",KERALA,IN
"=""686004""",KERALA,IN
"=""686005""",KERALA,IN
"=""686006""",KERALA,IN
"=""686007""",KERALA,IN
"=""686008""",KERALA,IN
"=""686009""",KERALA,IN
"=""686010""",KERALA,IN
"=""686011""",KERALA,IN
"=""686012""",KERALA,IN
"=""686013""",KERALA,IN
"=""686014""",KERALA,IN
"=""686015""",KERALA,IN
"=""686016""",KERALA,IN
"=""686017""",KERALA,IN
"=""686018""",KERALA,IN
"=""686019""",KERALA,IN
"=""686020""",KERALA,IN
"=""686021""",KERALA,IN
"=""686022""",KERALA,IN
"=""686041""",KERALA,IN
"=""686101""",KERALA,IN
"=""686102""",KERALA,IN
"=""686103""",KERALA,IN
"=""686104""",KERALA,IN
"=""686105""",KERALA,IN
"=""686106""",KERALA,IN
"=""686121""",KERALA,IN
"=""686122""",KERALA,IN
"=""686123""",KERALA,IN
"=""686141""",KERALA,IN
"=""686143""",KERALA,IN
"=""686144""",KERALA,IN
"=""686146""",KERALA,IN
"=""686501""",KERALA,IN
"=""686502""",KERALA,IN
"=""686503""",KERALA,IN
"=""686504""",KERALA,IN
"=""686505""",KERALA,IN
"=""686506""",KERALA,IN
"=""686507""",KERALA,IN
"=""686508""",KERALA,IN
"=""686509""",KERALA,IN
"=""686510""",KERALA,IN
"=""686511""",KERALA,IN
"=""686512""",KERALA,IN
"=""686513""",KERALA,IN
"=""686514""",KERALA,IN
"=""686515""",KERALA,IN
"=""686516""",KERALA,IN
"=""686517""",KERALA,IN
"=""686518""",KERALA,IN
"=""686519""",KERALA,IN
"=""686520""",KERALA,IN
"=""686521""",KERALA,IN
"=""686522""",KERALA,IN
"=""686531""",KERALA,IN
"=""686532""",KERALA,IN
"=""686533""",KERALA,IN
"=""686534""",KERALA,IN
"=""686535""",KERALA,IN
"=""686536""",KERALA,IN
"=""686537""",KERALA,IN
"=""686538""",KERALA,IN
"=""686539""",KERALA,IN
"=""686540""",KERALA,IN
"=""686541""",KERALA,IN
"=""686542""",KERALA,IN
"=""686543""",KERALA,IN
"=""686544""",KERALA,IN
"=""686545""",KERALA,IN
"=""686546""",KERALA,IN
"=""686547""",KERALA,IN
"=""686548""",KERALA,IN
"=""686555""",KERALA,IN
"=""686560""",KERALA,IN
"=""686561""",KERALA,IN
"=""686562""",KERALA,IN
"=""686563""",KERALA,IN
"=""686564""",KERALA,IN
"=""686571""",KERALA,IN
"=""686572""",KERALA,IN
"=""686573""",KERALA,IN
"=""686574""",KERALA,IN
"=""686575""",KERALA,IN
"=""686576""",KERALA,IN
"=""686577""",KERALA,IN
"=""686578""",KERALA,IN
"=""686579""",KERALA,IN
"=""686580""",KERALA,IN
"=""686581""",KERALA,IN
"=""686582""",KERALA,IN
"=""686583""",KERALA,IN
"=""686584""",KERALA,IN
"=""686585""",KERALA,IN
"=""686586""",KERALA,IN
"=""686587""",KERALA,IN
"=""686601""",KERALA,IN
"=""686602""",KERALA,IN
"=""686603""",KERALA,IN
"=""686604""",KERALA,IN
"=""686605""",KERALA,IN
"=""686606""",KERALA,IN
"=""686607""",KERALA,IN
"=""686608""",KERALA,IN
"=""686609""",KERALA,IN
"=""686610""",KERALA,IN
"=""686611""",KERALA,IN
"=""686612""",KERALA,IN
"=""686613""",KERALA,IN
"=""686616""",KERALA,IN
"=""686630""",KERALA,IN
"=""686631""",KERALA,IN
"=""686632""",KERALA,IN
"=""686633""",KERALA,IN
"=""686634""",KERALA,IN
"=""686635""",KERALA,IN
"=""686636""",KERALA,IN
"=""686637""",KERALA,IN
"=""686651""",KERALA,IN
"=""686652""",KERALA,IN
"=""686653""",KERALA,IN
"=""686661""",KERALA,IN
"=""686662""",KERALA,IN
"=""686663""",KERALA,IN
"=""686664""",KERALA,IN
"=""686665""",KERALA,IN
"=""686666""",KERALA,IN
"=""686667""",KERALA,IN
"=""686668""",KERALA,IN
"=""686669""",KERALA,IN
"=""686670""",KERALA,IN
"=""686671""",KERALA,IN
"=""686672""",KERALA,IN
"=""686673""",KERALA,IN
"=""686681""",KERALA,IN
"=""686691""",KERALA,IN
"=""686692""",KERALA,IN
"=""686693""",KERALA,IN
"=""688001""",KERALA,IN
"=""688002""",KERALA,IN
"=""688003""",KERALA,IN
"=""688004""",KERALA,IN
"=""688005""",KERALA,IN
"=""688006""",KERALA,IN
"=""688007""",KERALA,IN
"=""688008""",KERALA,IN
"=""688009""",KERALA,IN
"=""688011""",KERALA,IN
"=""688013""",KERALA,IN
"=""688014""",KERALA,IN
"=""688501""",KERALA,IN
"=""688502""",KERALA,IN
"=""688503""",KERALA,IN
"=""688504""",KERALA,IN
"=""688505""",KERALA,IN
"=""688506""",KERALA,IN
"=""688521""",KERALA,IN
"=""688522""",KERALA,IN
"=""688523""",KERALA,IN
"=""688524""",KERALA,IN
"=""688525""",KERALA,IN
"=""688526""",KERALA,IN
"=""688527""",KERALA,IN
"=""688528""",KERALA,IN
"=""688529""",KERALA,IN
"=""688530""",KERALA,IN
"=""688531""",KERALA,IN
"=""688532""",KERALA,IN
"=""688533""",KERALA,IN
"=""688534""",KERALA,IN
"=""688535""",KERALA,IN
"=""688536""",KERALA,IN
"=""688537""",KERALA,IN
"=""688538""",KERALA,IN
"=""688539""",KERALA,IN
"=""688540""",KERALA,IN
"=""688541""",KERALA,IN
"=""688555""",KERALA,IN
"=""688561""",KERALA,IN
"=""688562""",KERALA,IN
"=""688563""",KERALA,IN
